,Unnamed: 0,정류소명,정류소번호,권역,행정동명,엑스좌표,경도,와이좌표,위도,노선번호,totalPsocAvg,정상노선번호,평일배차간격(분),토요일배차간격(분),공휴일배차간격(분),일평균승차건수,평균배차간격,대기시간,버스정류소 이용량,scaled 버스정류소 이용량,버스정류소 번호 별 총 이용량,scaled 버스정류소 번호 별 총 이용량,ped_count_within_500m
4549,4549,인천기계공고,37272,미추홀구,주안2동,170653.9067,126.6691217,439149.397,37.45403769,4,1048.3076923076924,4,12-15,16-19,19-23,1048.3076923076924,13.5,6.75,7076.076923076924,0.2665652438494306,7221.543209876542,0.3672461902473083,239645
4550,4550,인천기계산업단지,37580,미추홀구,도화23동,170881.0118,126.6716095,441143.1183,37.4720081,566,168.1153846153846,566,20-29,27-38,27-38,168.1153846153846,24.5,12.25,2059.413461538461,0.077580848474311,2059.413461538461,0.1047299345740467,86578
4551,4551,인천기계산업단지,37579,미추홀구,도화23동,170880.4326,126.6716041,441115.3189,37.47175761,566,101.03846153846152,566,20-29,27-38,27-38,101.03846153846152,24.5,12.25,1237.7211538461538,0.0466266046538584,1237.7211538461538,0.0629433855241411,93542
4552,4552,인천기독병원,35803,중구,동인천동,167367.7528,126.6318935,441157.1052,37.47201657,인천e음12,20.73076923076923,인천e음12,25-27,25-27,25-27,20.73076923076923,26.0,13.0,269.5,0.0101524240053319,269.5,0.0137052213626984,314796
4553,4553,인천기독병원,35785,중구,동인천동,167381.1903,126.6320485,441087.2986,37.4713881,인천e음11,29.57692307692308,인천e음11,22-26,22-26,22-26,29.57692307692308,24.0,12.0,354.9230769230769,0.0133704251064939,354.9230769230769,0.0180493481853833,319284
4554,4554,인천나비공원,40926,부평구,청천1동,172713.698,126.692126,446554.8519,37.5208231,45,293.2692307692308,45,7-9,9-10,9-10,293.2692307692308,8.0,4.0,1173.076923076923,0.0441913703671506,1173.076923076923,0.0596559514146284,42759
4555,4555,인천나비공원,40849,부평구,청천1동,172726.9385,126.6922751,446572.7243,37.52098452,45,302.61538461538464,45,7-9,9-10,9-10,302.61538461538464,8.0,4.0,1210.4615384615386,0.045599698629343,1210.4615384615386,0.0615571181285634,45054
4556,4556,인천남동우체국,39630,남동구,논현고잔동,174337.283,126.7109505,433406.1553,37.40240093,103-1,2029.7692307692307,103-1,13-16,17-20,19-23,2029.7692307692307,14.5,7.25,14715.826923076922,0.5543648033846242,6629.954415954416,0.337161383655863,195050
4557,4557,인천남부초.힐스테이트푸르지오,37275,미추홀구,주안2동,171405.3066,126.6776238,438892.5031,37.45174668,45,2052.038461538461,45,7-9,9-10,9-10,2052.038461538461,8.0,4.0,8208.153846153846,0.3092120895998145,6040.176103988604,0.3071686477730799,299347
4558,4558,인천논현역앞,39658,남동구,논현고잔동,175547.8905,126.724632,433138.6019,37.40002307,인천e음53,165.74074074074073,인천e음53,23-29,30-40,30-40,165.74074074074073,26.0,13.0,2154.6296296296296,0.081167768365311,2738.722311253561,0.1392756791342896,226686
4559,4559,인천논현역앞,39659,남동구,논현고잔동,175572.8303,126.7249131,433156.6054,37.40018594,인천e음53,163.62962962962962,인천e음53,23-29,30-40,30-40,163.62962962962962,26.0,13.0,2127.185185185185,0.0801338995838981,3131.907882241216,0.1592708378986858,228853
4560,4560,인천논현중학교,92061,남동구,논현1동,176257.9308,126.732618,434165.1266,37.4092906,20,418.11538461538464,20,11-15,14-20,16-22,418.11538461538464,13.0,6.5,2717.75,0.1023812628589643,2717.75,0.1382091478978611,93190
4561,4561,인천논현중학교,92060,남동구,논현1동,176256.86,126.732607,434129.9936,37.40897402,순환52,110.1923076923077,순환52,16-25,19-31,19-31,110.1923076923077,20.5,10.25,1129.4711538461538,0.0425486829522733,2856.6724833808166,0.1452739471074711,99676
4562,4562,인천논현중학교,92062,남동구,논현1동,176228.1492,126.732286,434027.967,37.40805402,순환52,121.23076923076924,순환52,16-25,19-31,19-31,121.23076923076924,20.5,10.25,1242.6153846153843,0.0468109768466197,1620.3076923076924,0.0823995383998513,108045
4563,4563,인천대검도수련원,43695,강화군,하점면,150325.499,126.4368741,476004.0102,37.78520502,23(강화),2.071428571428572,23(강화),595-595,595-595,595-595,2.071428571428572,595.0,297.5,616.25,0.0232149584166449,616.25,0.0313389338210125,0
4564,4564,인천대검도수련원,43456,강화군,하점면,150335.6657,126.4369899,475998.1724,37.78515298,23(강화),2.357142857142857,23(강화),595-595,595-595,595-595,2.357142857142857,595.0,297.5,701.25,0.0264170216465269,568.2407407407408,0.0288974587723768,0
4565,4565,인천대공원,39471,남동구,장수서창동,177699.0373,126.7487316,439573.0839,37.4580522,103-1,1901.192307692308,103-1,13-16,17-20,19-23,1901.192307692308,14.5,7.25,13783.64423076923,0.5192482395896723,8762.04326923077,0.4455871710365466,10508
4566,4566,인천대공원,39478,남동구,장수서창동,177739.9587,126.7491863,439832.1333,37.46038722,103-1,1526.1153846153843,103-1,13-16,17-20,19-23,1526.1153846153843,14.5,7.25,11064.336538461535,0.4168082963864499,5118.981303418804,0.2603219737100894,15956
4567,4567,인천대공원역,39395,남동구,장수서창동,178222.9744,126.7546857,438482.5044,37.44823863,15,248.4814814814815,15,8-11,11-14,12-16,248.4814814814815,9.5,4.75,1180.2870370370372,0.0444629849647381,3229.402777777778,0.1642288680473379,15348
4568,4568,인천대공원역,39398,남동구,장수서창동,178287.8996,126.7554192,438491.2238,37.44831872,순환54,3.4615384615384617,순환54,60-80,60-80,60-80,3.4615384615384617,70.0,35.0,121.15384615384616,0.0045640267756237,1790.4000474833808,0.091049458176421,9173
4569,4569,인천대공원후문(장수동),39442,남동구,장수서창동,178113.473,126.7534366,438873.0851,37.45175516,532,640.6153846153846,532,9-12,11-16,12-18,640.6153846153846,10.5,5.25,3363.230769230769,0.1266973832913153,3363.230769230769,0.1710345906721563,19122
4570,4570,인천대교TG(미정차),35628,중구,영종동,156809.661,126.5125525,440972.4315,37.46991912,303,822.8461538461538,303,14-17,18-22,20-25,822.8461538461538,15.5,7.75,6377.057692307692,0.2402322582514706,5567.205128205128,0.283116061794438,1602
4571,4571,인천대교TG(미정차),35629,중구,영종동,156875.1732,126.5132918,440993.3855,37.47011097,303,805.9230769230769,303,14-17,18-22,20-25,805.9230769230769,15.5,7.75,6245.903846153846,0.2352915181546842,5889.798076923076,0.299521285439058,1555
4572,4572,인천대입구역,38395,연수구,송도4동,167938.2492,126.6387604,431552.6653,37.38550137,순환46,93.92307692307692,순환46,19-26,23-31,23-31,93.92307692307692,22.5,11.25,1056.6346153846152,0.0398048335216899,3438.209935897436,0.174847600233408,83058
4573,4573,인천대입구역,38396,연수구,송도1동,167956.3774,126.638967,431508.7394,37.38510623,순환46,133.30769230769232,순환46,19-26,23-31,23-31,133.30769230769232,22.5,11.25,1499.7115384615386,0.0564961314439711,1859.15521978022,0.0945459511491804,82539
4574,4574,인천대입구역.롯데몰,38649,연수구,송도1동,168117.6244,126.6407884,431491.1239,37.38495308,급행91,243.80769230769232,급행91,28-32,32-40,32-40,243.80769230769232,30.0,15.0,3657.1153846153848,0.1377684082413283,4218.822115384615,0.2145450500229822,91789
4575,4575,인천대입구역.롯데몰,38646,연수구,송도1동,168096.9753,126.6405598,431385.3764,37.38399958,급행91,157.03846153846155,급행91,28-32,32-40,32-40,157.03846153846155,30.0,15.0,2355.576923076924,0.0887377205946275,3258.292307692308,0.165698023529872,79988
4576,4576,인천대정문,38385,연수구,송도1동,167565.8009,126.6345891,430774.4276,37.37847649,58,129.65384615384616,58,13-18,16-21,20-26,129.65384615384616,15.5,7.75,1004.8173076923076,0.0378528065142426,2104.1826923076924,0.1070066403919689,11695
4577,4577,인천대정문,38386,연수구,송도1동,167618.6463,126.6351904,430666.5737,37.37750657,순환46,390.0,순환46,19-26,23-31,23-31,390.0,22.5,11.25,4387.5,0.1652829696600886,2873.1788461538463,0.1461133658670161,8750
4578,4578,인천대학교공과대학,38376,연수구,송도1동,167584.571,126.634827,430182.3115,37.37314218,1301,0.0,1301,60-120,60-120,60-120,0.0,90.0,45.0,0.0,0.0,675.8653846153846,0.0343706297125756,2804
4579,4579,인천대학교공과대학,38377,연수구,송도1동,167559.5709,126.6345482,430102.0081,37.37241777,1301,4.1923076923076925,1301,60-120,60-120,60-120,4.1923076923076925,90.0,45.0,188.65384615384616,0.0071068416934712,197.27403846153845,0.010032223993428,1992
4580,4580,인천대학교북문,38760,연수구,송도4동,167332.8123,126.6319555,430843.8276,37.37909359,순환41,308.9230769230769,순환41,16-22,22-27,22-27,308.9230769230769,19.0,9.5,2934.7692307692305,0.1105566663768871,2934.7692307692305,0.1492454989095674,10497
4581,4581,인천대학교송도캠퍼스,38749,연수구,송도1동,167264.1688,126.6312063,430260.591,37.37383621,순환46,373.11538461538464,순환46,19-26,23-31,23-31,373.11538461538464,22.5,11.25,4197.548076923077,0.1581272276797357,3945.975961538461,0.2006696625037896,2400
4582,4582,인천대학교송도캠퍼스,38761,연수구,송도1동,167183.2467,126.6302913,430292.587,37.37412163,순환41,6.307692307692308,순환41,16-22,22-27,22-27,6.307692307692308,19.0,9.5,59.92307692307692,0.0022573821321973,59.92307692307692,0.0030473433542292,2174
4583,4583,인천대학교자연과학대학,38375,연수구,송도1동,167735.3293,126.63652,430386.858,37.37499041,1301,16.5,1301,60-120,60-120,60-120,16.5,90.0,45.0,742.5,0.0279709640963227,1887.8533653846152,0.0960053739254594,3849
4584,4584,인천대학교자연과학대학,38378,연수구,송도1동,167723.9891,126.6363946,430326.8863,37.37444967,1301,9.423076923076923,1301,60-120,60-120,60-120,9.423076923076923,90.0,45.0,424.0384615384616,0.0159740937146831,1244.8966346153843,0.0633082892433473,3402
4585,4585,인천마전도서관,42556,서구,오류왕길동,170176.3827,126.6630947,454648.8685,37.59366943,30,168.07407407407408,30,8-10,10-13,12-15,168.07407407407408,9.0,4.5,756.3333333333334,0.0284920841905976,2336.705128205128,0.1188313953298843,27015
4586,4586,인천만수고등학교,39680,남동구,만수6동,177183.747,126.7429475,438287.1402,37.44645329,62,552.1538461538462,62,7-10,10-13,11-15,552.1538461538462,8.5,4.25,2346.653846153846,0.0884015764003593,2146.389423076923,0.1091530321848747,104517
4587,4587,인천만수고등학교,39681,남동구,만수6동,177186.0848,126.7429735,438299.057,37.44656072,62,512.0769230769231,62,7-10,10-13,11-15,512.0769230769231,8.5,4.25,2176.326923076924,0.0819851343127879,2349.358173076923,0.1194748564834283,105316
4588,4588,인천미래생활고등학교,40470,부평구,부개3동,177119.3671,126.7420338,444266.8843,37.50032881,579,117.6923076923077,579,5-8,7-10,7-10,117.6923076923077,6.5,3.25,382.5,0.0144092845344692,382.5,0.0194517520268353,31790
4589,4589,인천미래생활고등학교,40474,부평구,부개3동,177180.0318,126.7427194,444280.2832,37.50045104,579,553.0769230769231,579,5-8,7-10,7-10,553.0769230769231,6.5,3.25,1797.5,0.0677142194789765,1797.5,0.0914105209627101,28510
4590,4590,인천미래생활고등학교,55032,코드정보 없음,,177260.9263,126.7436331,444317.5703,37.50078899,79,399.1111111111111,79,16-20,21-25,23-27,399.1111111111111,18.0,9.0,3592.0,0.1353154249616042,3052.25,0.1552198957487799,23080
4591,4591,인천미래생활고등학교,40483,부평구,부개3동,177244.5349,126.7434465,444355.8466,37.50113345,79,381.6666666666667,79,16-20,21-25,23-27,381.6666666666667,18.0,9.0,3435.0,0.1294010258193514,3808.846153846154,0.193696028478382,22837
4592,4592,인천박문초등학교,38608,연수구,동춘1동,170398.2563,126.6664653,433350.9989,37.40178629,인천e음45,99.26923076923076,인천e음45,21-32,27-43,27-43,99.26923076923076,26.5,13.25,1315.3173076923078,0.0495497551363412,1315.3173076923078,0.0668894800152562,61509
4593,4593,인천박문초등학교,38609,연수구,동춘2동,170436.6939,126.6668986,433372.5849,37.40198201,인천e음45,142.41666666666666,인천e음45,21-32,27-43,27-43,142.41666666666666,26.5,13.25,1887.0208333333333,0.0710865885228008,1887.0208333333333,0.0959630361293393,64064
4594,4594,인천보건고등학교,42144,서구,석남3동,171495.8196,126.6784244,444628.9181,37.50343388,592,695.6923076923077,592,8-12,11-15,13-18,695.6923076923077,10.0,5.0,3478.4615384615386,0.1310382798690197,3816.6057692307695,0.1940906379274936,74025
4595,4595,인천보건고등학교,42146,서구,석남3동,171481.7457,126.6782624,444700.0302,37.50407415,592,729.9615384615385,592,8-12,11-15,13-18,729.9615384615385,10.0,5.0,3649.807692307693,0.1374931177374018,3160.377255460589,0.1607186266260653,74917
4596,4596,인천부흥고등학교,40279,부평구,부개2동,176598.6894,126.7361756,443321.8227,37.49180082,579,939.5,579,5-8,7-10,7-10,939.5,6.5,3.25,3053.375,0.1150247037004839,3053.375,0.155277106784153,66082
4597,4597,인천북항관공선부두,89196,서구,신현원창동,166459.9568,126.6214998,444041.3084,37.49797015,29,208.11111111111111,29,17-23,26-35,26-35,208.11111111111111,20.0,10.0,2081.1111111111118,0.0783982278375045,2081.1111111111118,0.105833352349347,99
4598,4598,인천북항관공선부두,89195,서구,신현원창동,166461.8382,126.62152,444063.8265,37.49817311,29,41.07407407407408,29,17-23,26-35,26-35,41.07407407407408,20.0,10.0,410.7407407407408,0.0154731508581228,410.7407407407408,0.0208879138201505,99
4599,4599,인천북항부두운영시설,42953,서구,석남2동,168274.0405,126.6419849,444715.5376,37.50410904,29,217.8148148148148,29,17-23,26-35,26-35,217.8148148148148,20.0,10.0,2178.1481481481483,0.0820537422873045,2178.1481481481483,0.1107680984457216,1684
4600,4600,인천북항부두운영시설,42959,서구,석남2동,168228.6149,126.6414725,444686.6304,37.50384702,29,279.8888888888889,29,17-23,26-35,26-35,279.8888888888889,20.0,10.0,2798.888888888889,0.1054378728898419,2798.888888888889,0.1423354055355072,1474
4601,4601,인천뷰티예술고등학교,38052,연수구,동춘2동,170904.628,126.6721789,433485.4553,37.4030138,65,9.961538461538462,65,18-20,20-25,24-30,9.961538461538462,19.0,9.5,94.6346153846154,0.0035650120258483,1525.4006410256409,0.0775731111393634,164565
4602,4602,인천뷰티예술고등학교,38053,연수구,동춘2동,170934.0446,126.6725121,433461.32,37.40279727,35,33.26923076923077,35,14-20,18-25,20-27,33.26923076923077,17.0,8.5,282.7884615384615,0.0106530180532614,1272.8990384615386,0.0647323305917674,159248
4603,4603,인천비즈니스고등학교,37421,미추홀구,도화23동,170483.1362,126.667114,441087.4824,37.47149419,7,183.19230769230768,7,17-23,21-29,24-33,183.19230769230768,20.0,10.0,1831.923076923077,0.0690109826422092,2700.9188034188032,0.1373532099574367,157825
4604,4604,인천비즈니스고등학교,37423,미추홀구,도화23동,170547.9763,126.667845,441136.1964,37.47193517,7,230.57692307692307,7,17-23,21-29,24-33,230.57692307692307,20.0,10.0,2305.7692307692305,0.0868613984757599,2426.175,0.1233813188855094,142815
4605,4605,인천비즈니스고등학교,37614,미추홀구,도화23동,170337.785,126.6654684,441147.5819,37.47203101,7,188.0,7,17-23,21-29,24-33,188.0,20.0,10.0,1880.0,0.0708221043785679,2379.914975071225,0.1210287998432356,153275
4606,4606,인천비지니스고등학교,37615,미추홀구,도화23동,170382.7618,126.6659796,441079.495,37.471419,81,494.7692307692308,81,16-23,22-30,22-30,494.7692307692308,19.5,9.75,4824.0,0.1817265061288359,4824.0,0.2453209196796182,161184
4607,4607,인천서곶초등학교,89355,서구,연희동,170691.3794,126.6691348,449432.2221,37.54668544,71,11.615384615384617,71,30-45,40-55,40-55,11.615384615384617,37.5,18.75,217.78846153846152,0.0082043814657045,161.08173076923077,0.0081916911973242,42001
4608,4608,인천서곶초등학교,89358,서구,연희동,170715.7944,126.669411,449436.2244,37.54672228,71,10.923076923076923,71,30-45,40-55,40-55,10.923076923076923,37.5,18.75,204.80769230769232,0.0077153785968877,192.40384615384616,0.0097845539984156,43254
4609,4609,인천서부교육지원청,42337,서구,연희동,172428.3694,126.6887679,450023.6,37.55206732,111,1064.3076923076924,111,12-15,18-20,21-23,1064.3076923076924,13.5,6.75,7184.076923076924,0.2706337477179866,3997.8814102564106,0.2033092753594841,11998
4610,4610,인천서부교육지원청,42336,서구,연희동,172441.6565,126.6889196,449988.3124,37.55174978,111,1007.1538461538462,111,12-15,18-20,21-23,1007.1538461538462,13.5,6.75,6798.288461538462,0.2561005824567504,3442.9839743589746,0.1750903803963372,11769
4611,4611,인천서부여성회관,42131,서구,석남3동,171458.9461,126.6780227,444232.8156,37.49986392,592,747.5769230769231,592,8-12,11-15,13-18,747.5769230769231,10.0,5.0,3737.8846153846152,0.1408110927584108,3737.8846153846152,0.1900873324010053,100852
4612,4612,인천서부여성회관,42134,서구,석남3동,171478.1361,126.6782392,444246.432,37.49998719,592,733.0,592,8-12,11-15,13-18,733.0,10.0,5.0,3665.0,0.1380654322060911,3912.25,0.198954553900619,97443
4613,4613,인천서창동우체국,39821,남동구,서창2동,177979.2037,126.752016,435636.2754,37.42258831,47,206.6153846153846,47,16-22,22-28,22-28,206.6153846153846,19.0,9.5,1962.8461538461536,0.0739430293546611,656.8028252611585,0.033401217483673,51314
4614,4614,인천서창동우체국,39820,남동구,서창2동,177991.7048,126.7521577,435621.3876,37.42245447,47,200.34615384615384,47,16-22,22-28,22-28,200.34615384615384,19.0,9.5,1903.2884615384612,0.07169941174766,1276.282916157916,0.0649044151665101,50616
4615,4615,인천서창중학교,39767,남동구,장수서창동,177759.2451,126.7494921,436928.6758,37.43422758,62,281.7307692307692,62,7-10,10-13,11-15,281.7307692307692,8.5,4.25,1197.3557692307693,0.0451059868440117,2674.3692307692304,0.1360030512552199,41852
4616,4616,인천서창중학교,39875,남동구,장수서창동,177772.0792,126.7496367,436942.0486,37.43434838,62,274.0769230769231,62,7-10,10-13,11-15,274.0769230769231,8.5,4.25,1164.826923076923,0.0438805818771914,1841.004807692308,0.0936229254887387,40251
4617,4617,인천성모병원정문,40844,부평구,부평6동,175674.4218,126.7257482,442606.6294,37.48533307,561,271.61538461538464,561,10-15,13-18,13-18,271.61538461538464,12.5,6.25,1697.596153846154,0.0639507085108232,1291.545673076923,0.0656805912784955,253591
4618,4618,인천성모병원정문,40857,부평구,부평6동,175646.5641,126.7254325,442628.3189,37.48552775,561,197.23076923076923,561,10-15,13-18,13-18,197.23076923076923,12.5,6.25,1232.6923076923076,0.0464371613202353,1745.4166666666667,0.0887618619176617,256014
4619,4619,인천성모병원종점지주차장,40919,부평구,부평6동,175728.8522,126.7263675,442487.593,37.484262,79,3.7777777777777777,79,16-20,21-25,23-27,3.7777777777777777,18.0,9.0,34.0,0.0012808252919528,38.41346153846154,0.0019534879172249,220586
4620,4620,인천성모병원후문,40139,부평구,부평3동,175527.7063,126.7240894,442605.5411,37.48531938,561,189.80769230769232,561,10-15,13-18,13-18,189.80769230769232,12.5,6.25,1186.298076923077,0.0446894288446492,1748.695512820513,0.0889286051916977,229104
4621,4621,인천성모병원후문,40138,부평구,부평3동,175531.2065,126.7241294,442590.4496,37.4851835,561,192.42307692307693,561,10-15,13-18,13-18,192.42307692307693,12.5,6.25,1202.644230769231,0.0453052102350111,1237.2932692307693,0.062921625771371,228660
4622,4622,인천세관통합검사센터(동측),38774,연수구,송도동,166552.2215,126.6229301,435527.2342,37.42126295,13,1435.1538461538462,13,18-22,23-27,25-30,1435.1538461538462,20.0,10.0,14351.53846153846,0.5406415717638877,14351.53846153846,0.7298367774050639,6256
4623,4623,인천세관통합검사센터(동측),38775,연수구,송도동,166613.2892,126.62362,435526.3941,37.42125759,13,386.7307692307692,13,18-22,23-27,25-30,386.7307692307692,20.0,10.0,3867.307692307693,0.1456866324726883,3867.307692307693,0.1966690463849471,6299
4624,4624,인천세관통합검사센터(서측),38773,연수구,송도동,165810.912,126.6145614,435404.382,37.42012895,13,1150.0,13,18-22,23-27,25-30,1150.0,20.0,10.0,11500.0,0.4332203193369845,5929.2932692307695,0.3015297839672186,3710
4625,4625,인천세관통합검사센터(서측),38772,연수구,송도동,165769.3617,126.6140864,435524.0168,37.42120532,13,10.076923076923077,13,18-22,23-27,25-30,10.076923076923077,20.0,10.0,100.76923076923076,0.0037961111594076,335.19711538461536,0.0170461991335217,2802
4626,4626,인천세무서후문,36179,동구,금창동,168308.0531,126.6425289,441020.9104,37.47082224,인천e음21,33.57692307692308,인천e음21,23-29,23-29,23-29,33.57692307692308,26.0,13.0,436.50000000000006,0.0164435364687472,436.50000000000006,0.0221978817247415,141232
4627,4627,인천소방본부,37189,미추홀구,주안3동,170688.2014,126.6695323,438573.3557,37.4488487,36,2186.653846153846,36,5-7,7-8,8-9,2186.653846153846,6.0,3.0,6559.961538461539,0.2471224897852734,8706.220797720796,0.4427483609101751,281107
4628,4628,인천소방본부,37191,미추홀구,주안3동,170747.8012,126.6702068,438546.8056,37.44861138,36,2236.346153846154,36,5-7,7-8,8-9,2236.346153846154,6.0,3.0,6709.038461538461,0.2527384160653742,5555.063627730294,0.2824986148494179,261888
4629,4629,인천소방항공대,35810,중구,운북동,155835.735,126.5012056,446592.6805,37.52050953,204,0.1923076923076923,204,59-75,59-75,59-75,0.1923076923076923,67.0,33.5,6.4423076923076925,0.000242690312672,108.4423076923077,0.0055147526233949,1014
4630,4630,인천소방항공대,35809,중구,운북동,155869.2079,126.501583,446613.0354,37.52069453,204,2.6153846153846154,204,59-75,59-75,59-75,2.6153846153846154,67.0,33.5,87.61538461538461,0.0033005882523399,148.6923076923077,0.0075616363334083,1032
4631,4631,인천송도꿈유치원,38623,연수구,송도3동,169935.3718,126.6613818,429808.4093,37.36985261,81,42.07692307692308,81,16-23,22-30,22-30,42.07692307692308,19.5,9.75,410.25000000000006,0.0154546640006954,359.4663461538462,0.0182803927513129,12034
4632,4632,인천송도꿈유치원,38622,연수구,송도3동,169954.4874,126.6615968,429825.7165,37.37000917,4,151.34615384615384,4,12-15,16-19,19-23,151.34615384615384,13.5,6.75,1021.5865384615385,0.0384845257758845,649.7163461538462,0.0330408398775586,12213
4633,4633,인천송일초등학교,38575,연수구,송도4동,167661.4278,126.6356395,431441.2814,37.38448817,순환46,79.23076923076923,순환46,19-26,23-31,23-31,79.23076923076923,22.5,11.25,891.3461538461538,0.033578196992089,1759.7451923076924,0.0894905283952549,43108
4634,4634,인천송일초등학교,38558,연수구,송도4동,167704.5102,126.636126,431440.6186,37.38448371,순환46,93.1153846153846,순환46,19-26,23-31,23-31,93.1153846153846,22.5,11.25,1047.548076923077,0.0394625315135182,1681.0576923076924,0.0854889343099958,47316
4635,4635,인천수산물센터,35069,중구,연안동,164935.0248,126.6044852,439220.9624,37.45448304,12,495.61538461538464,12,7-10,9-13,11-15,495.61538461538464,8.5,4.25,2106.3653846153848,0.0793495899620388,895.0322802197802,0.0455161986165966,93494
4636,4636,인천스타트업파크,38394,연수구,송도2동,168104.5701,126.64063,431746.6478,37.38725489,58,304.53846153846155,58,13-18,16-21,20-26,304.53846153846155,15.5,7.75,2360.173076923077,0.0889108638326233,2385.083333333333,0.1212916328453281,100536
4637,4637,인천스타트업파크,38390,연수구,송도1동,168156.5446,126.6412173,431736.1185,37.38716181,58,343.53846153846155,58,13-18,16-21,20-26,343.53846153846155,15.5,7.75,2662.423076923077,0.1002970239647628,2232.3076923076924,0.1135223416427879,103650
4638,4638,인천시청후문,39290,남동구,구월3동,173818.7754,126.7048805,439427.1465,37.45663538,800,120.73076923076924,800,25-40,30-50,30-50,120.73076923076924,32.5,16.25,1961.875,0.0739064446955866,1900.872002611586,0.0966674270053714,333357
4639,4639,인천시청후문,39292,남동구,간석1동,173811.9969,126.7048028,439457.2323,37.45690626,800,78.76923076923077,800,25-40,30-50,30-50,78.76923076923077,32.5,16.25,1280.0,0.0482193051088122,2051.915371665372,0.1043486248096381,323351
4640,4640,인천아시아드주경기장(동문),89354,서구,연희동,170654.2747,126.6687018,449761.7858,37.54965355,71,6.153846153846154,71,30-45,40-55,40-55,6.153846153846154,37.5,18.75,115.3846153846154,0.0043466921672607,115.3846153846154,0.0058677984997995,24353
4641,4641,인천아시아드주경기장(동문),89359,서구,연희동,170683.2008,126.6690302,449735.5083,37.54941772,71,2.6153846153846154,71,30-45,40-55,40-55,2.6153846153846154,37.5,18.75,49.03846153846154,0.0018473441710858,49.03846153846154,0.0024938143624147,32452
4642,4642,인천아시아드테니스장,89357,서구,연희동,170737.6393,126.6696721,449086.3135,37.54357036,71,14.0,71,30-45,40-55,40-55,14.0,37.5,18.75,262.5,0.0098887246805181,274.375,0.0139531358493149,64638
4643,4643,인천아시아드테니스장,89356,서구,연희동,170717.1247,126.6694401,449082.3582,37.54353407,71,14.923076923076923,71,30-45,40-55,40-55,14.923076923076923,37.5,18.75,279.8076923076923,0.0105407285056072,203.34134615384616,0.0103407723978758,60990
4644,4644,인천여객터미널,89155,서구,오류왕길동,165164.8721,126.6065413,450638.6265,37.5573622,44,76.96153846153847,44,20-31,25-35,30-42,76.96153846153847,25.5,12.75,981.2596153846156,0.0369653568634269,981.2596153846156,0.04990122539192,885
4645,4645,인천여자고등학교,38287,연수구,연수3동,172532.9924,126.6904882,435678.1305,37.42281957,순환52,319.7692307692308,순환52,16-25,19-31,19-31,319.7692307692308,20.5,10.25,3277.6346153846152,0.1234728621519024,4271.78125,0.2172382472885881,189474
4646,4646,인천여자고등학교,38289,연수구,연수1동,172522.5066,126.6903684,435712.8407,37.423132,순환52,314.03846153846155,순환52,16-25,19-31,19-31,314.03846153846155,20.5,10.25,3218.894230769231,0.1212600336144194,3089.9166666666665,0.157135405970159,166265
4647,4647,인천여자상업고등학교,35139,중구,신포동,166981.541,126.6275558,440528.0971,37.46633557,인천e음12,8.461538461538462,인천e음12,25-27,25-27,25-27,8.461538461538462,26.0,13.0,110.0,0.0041438465327885,2423.926400759734,0.1232669680493542,107659
4648,4648,인천여자상업고등학교·이마트,35141,중구,신포동,167076.4601,126.6286295,440512.0935,37.46619477,인천e음11,68.53846153846153,인천e음11,22-26,22-26,22-26,68.53846153846153,24.0,12.0,822.4615384615383,0.0309832217682343,3121.617521367521,0.1587475292765112,121661
4649,4649,인천역(차이나타운),35178,중구,북성동,166078.4435,126.6172966,441635.3309,37.47627881,10,378.0769230769231,10,13-16,16-20,20-23,378.0769230769231,14.5,7.25,2741.0576923076924,0.103259294676751,2292.9615384615386,0.1166068477208492,41594
4650,4650,인천역(차이나타운),35179,중구,북성동,166097.1256,126.6175076,441639.0206,37.47631274,인천e음12,3.923076923076923,인천e음12,25-27,25-27,25-27,3.923076923076923,26.0,13.0,51.0,0.0019212379379292,1543.878027065527,0.0785127648161006,42034
4651,4651,인천연세병원,42310,서구,연희동,171179.5808,126.6746463,449759.6968,37.54965134,66,416.2307692307692,66,14-19,19-25,20-28,416.2307692307692,16.5,8.25,3433.903846153846,0.1293597322437625,2199.2596153846152,0.1118417063558037,93170
4652,4652,인천연합의원,42601,서구,신현원창동,170653.25,126.668844,445918.9333,37.51503024,13,246.6153846153846,13,18-22,23-27,25-30,246.6153846153846,20.0,10.0,2466.153846153846,0.0929033005882523,2241.076923076923,0.1139682943287727,92968
4653,4653,인천영어마을,42697,서구,원당동,174463.1328,126.7116388,454482.2439,37.59229738,1100,347.15384615384613,1100,25-35,25-35,25-35,347.15384615384613,30.0,15.0,5207.307692307692,0.196166217508476,5193.3134615384615,0.2641020801345682,15274
4654,4654,인천영어마을,42454,서구,원당동,174508.9468,126.7121588,454447.5835,37.59198637,30,1261.5185185185185,30,8-10,10-13,12-15,1261.5185185185185,9.0,4.5,5676.833333333333,0.2138538738686526,4466.619391025641,0.2271465955359093,12375
4655,4655,인천영어마을.파라곤센트럴,89437,서구,아라동,174564.1146,126.7128081,453739.2937,37.58560639,75,588.1153846153846,75,13-17,16-21,18-25,588.1153846153846,15.0,7.5,4410.865384615385,0.1661631748239589,5932.211538461539,0.3016781903709427,1832
